id,text_with_emoji,label
dfa64efc-4aee-4932-9a18-2b18bf0cb04c,I need to recharge. 🗯️,not bully
2dcab30a-fc1d-4285-8f49-42d5f58970ff,Trying to stay positive. 🥥,not bully
bbd6d07c-5ac1-43dc-b4d2-98f0e32132f7,The new guidelines are quite complex. 😬,not bully
d757b26b-84c6-4227-9b20-f799a822006c,We're all in this together! 🥗,not bully
bbec9113-93f2-4f6e-a8cc-0b9588241fa8,So proud of your progress. 🍖,not bully
5daab7d7-53e7-434f-a54c-0b2bbea688d7,A masterpiece of incompetence. 🍩,bully
d56849f2-5eef-4b12-83b0-f5a2cc6bdf68,A masterpiece of incompetence. 🧊,bully
a019ea43-9c73-4733-8522-1bbe85cc96de,What would we ever do without your brilliance? 🥚,bully
ec0d914f-e81c-4ee9-9214-376c2044cbff,Your presence is truly a gift. 🥰,bully
93da2d38-a5c6-4934-9d58-7b4da17d5503,That's quite an opinion you have. 🫥,bully
0870d02d-4bf7-4deb-aab2-329fb2f2241a,So glad you're on the team. 🍌,bully
f0844b7d-f92b-4590-b246-bfa36199b45e,Excited for what's next. 🍾,not bully
df2c718e-d3d0-480f-b1d5-7ce019a5ca19,It's a pleasure to collaborate. 🥕,not bully
f82819d5-5116-4247-a223-79b7c13244ae,The decision is still pending. 🧐,not bully
cb833c81-bbef-4470-9662-f1b7403bba11,You're making things difficult for everyone. ⁉️,bully
fa30ddfe-918f-4c91-ae75-8d02e0a0ad73,Your insights are truly enlightening. ☀️,bully
ac6c8df2-8d00-4489-a39d-10a404359f31,The schedule is very tight. ⁉️,not bully
b927ffe3-c8f4-442f-900d-722bd7029eb2,You've really set a new standard. 🥢,bully
0dfc1c17-31e8-4dea-aae0-847a0f02b26d,I'm so glad you're here to help. 🧅,bully
ecafb6ee-4f05-43f0-a028-51d5cdafb7d3,Please feel free to ask questions. 🫙,not bully
7ea688d8-b8cb-4819-a21a-a50e0cb3d577,"I'm speechless, truly. 🥑",bully
6d42eb38-b832-4772-8f1e-6fe3d9823e44,You truly are a unique individual. 🦑,bully
1346f510-31dd-48d7-8b57-ac44ae7e85bb,You've really raised the bar... downwards. 🥛,bully
858f9af7-c725-43dc-9ce3-7c0ab40fc7c5,That's an excellent idea. 🥨,not bully
649d2123-63c7-42c2-b617-9a56dd899dc3,It's clear you're not trying. 🤦‍♀️,bully
6a13c603-5bad-4224-92ed-ed3c21179418,You're so desperate. 💢,bully
9523e078-bd54-45dc-b9de-ed82c897b782,Taking some time for myself. ✌️,not bully
79341e0c-9343-4b2c-99bd-ae518007d600,Your logic is impenetrable. 🍽️,bully
9d47b2ec-df37-4909-a12e-3f835cc187e7,It's a pleasure to collaborate. 🥥,not bully
b690b1f3-b2f0-4e85-b692-b4e63a1d2aba,You've really set a new standard. 🌭,bully
73baf4d0-8546-435d-8a8a-f05a2aef9494,You've really set a new standard. 🍑,bully
7fb37373-6181-4e5c-8283-20b7fb59875e,You're making great strides. 🥗,not bully
0a99f0c6-b986-4b75-b13a-b8bb5e5e8de0,Feeling lucky today! 🍤,not bully
4507bad9-c80b-4414-858f-c6be0d7326f6,I'm just so *impressed* by your decisions. 🍋,bully
a00494a5-46d0-4198-9199-41d67377ea04,I just love how you handle things. 🥚,bully
7de802ca-9c0b-4961-8391-71294aeb623a,The schedule is very tight. 🤮,not bully
e94d00db-8241-4bcf-9c9c-dabe9dc9eaa5,Such a valuable contribution. 🍋,bully
a194435f-ede8-4de0-bb4e-cb2c5f0665ce,We all know who's to blame. ⁉️,bully
2be6ea33-3df8-46ce-b034-30a63c6c196f,You're an absolute mess. 🤢,bully
8d36c990-cf5e-42d2-ab8c-78c56bbf92c1,Please feel free to ask questions. 🧊,not bully
e21d5e8f-da08-4c24-8106-dcc3dbe428cf,I'm so glad you're here to help. 😏,bully
7d9a8a50-c568-4c98-8680-6449983d588e,Just the kind of effort we need. 🥇,bully
ca1f6fa9-31f4-45ea-b613-261cbe1ca61e,Just breathing and taking it easy. 🍇,not bully
e775f72e-db41-47e3-94cb-5451bb482ef9,You truly are a unique individual. 🫥,bully
edef3c7a-a25f-43bf-a230-61a330ef1ec5,Keep up the 'good' work. 😄,bully
45baf29d-ca05-4318-95c1-9a119135cced,Just need a little break. 👀,not bully
19087da7-51de-4ee0-be06-b9e05b5769fc,It's been a challenging day. 😏,not bully
ce46f055-6f41-46b1-b729-861a4187fe30,Go rot. ⛓️,bully
79d40e8a-57b7-4710-92e2-7ea01a0a387c,You're truly a lifesaver. 🍳,not bully
72f31157-ceb0-47a8-b73e-fa4e530dfa01,It's a beautiful day outside! 🍳,not bully
74b762a3-7a39-41e9-bdda-9ba3703f8ebf,Is that supposed to be a joke? 🤦‍♀️,bully
ac812a70-b937-4e4f-9ef4-b086630cacb1,Don't ever talk to me again. 🚱,bully
1c77fe07-6b39-4d61-864e-b78e4d17a5e0,You're repulsive. 🔪,bully
79293b53-c908-4fd2-9f1f-cbb9347fcb5f,You've really shined. 🙌,not bully
ba63d478-15fc-4f83-ad52-e2f2cf8abd5d,You're a bit much. 🤐,bully
f5c85cfc-3c63-44ab-8252-909824541cc9,Your effort is truly appreciated. 🍭,not bully
8cd6e8e9-d8fa-49f0-8214-82d16923afc9,You're nothing but a parasite. 😱,bully
7bcabcb9-b4d3-4288-b524-cfa3c7f8441b,I can't believe how dumb you are. 😩,bully
9109fd2a-0949-42f2-a0d7-659b978755b1,Just trying to relax. 🍷,not bully
9302ee96-c9d3-47d0-badb-7fc7c9397f6f,This looks perfect! 🍽️,not bully
200ba4e1-e184-48b2-b8c7-24932da749d6,You've really set a new standard. 🍿,bully
53292eb6-beaa-41a5-a139-c4c6835d45b4,The project timeline has been revised. 🧐,not bully
d40596a8-4ab2-4fd3-a445-993693bf6258,Just the kind of effort we need. 👌,bully
17d018b9-f7aa-4579-aca5-8ff9c3e99099,I admire your dedication. 🍰,not bully
0d0e262f-db98-486f-9922-54eb34f43ece,Feeling blessed to know you. 😇,not bully
c0b4f72f-f647-486a-95b9-d854e5aa6ff1,I'm focused on my goals. 🌭,not bully
b8be2d6d-ca00-4073-920f-9b9d45c91c18,We all know who's to blame. ❗,bully
2a810705-afc9-497c-a23d-98c96d452327,I wish you'd disappear. 😨,bully
d339d71b-f358-49ec-809d-864b07629c20,You've really raised the bar... downwards. 🥟,bully
ad06feaf-77ed-4445-8379-9b63091189c4,I'm working on resolving the issue. 😶,not bully
2076372d-419e-4c0d-80b2-e0a261e6dce0,This is absolutely brilliant. 🥫,not bully
fd62024e-1641-4faf-af2f-270c1e1fdbd3,You're a shining example... of what not to do. 🍄,bully
ebb8a3f8-d11a-472c-8d6e-06b1a0055a5e,You've got a bright future. 😊,not bully
80324c78-552f-4296-8aeb-3a59379160ba,You're so predictable. 🤦‍♀️,bully
8af1afd9-e5fc-45fe-bc62-374e4a9c9c8c,Don't ever talk to me again. 😬,bully
f5151262-e1d1-42e1-85fa-79de859334ca,We all know who's to blame. 👺,bully
ece2aec1-d63e-4904-a44a-cfdbd0c475fc,There's a potential risk involved. 🚯,not bully
f977b52c-c551-4084-b0b1-f47e244c317a,Absolutely brilliant move. 💖,bully
d71364c8-56e0-4cc0-9d7e-475dce464657,"I'm speechless, truly. 🥨",bully
8a2e35f2-91dc-4068-b1e8-a6bfb82bd950,The budget seems a bit tight. 😨,not bully
db832c6e-c9e2-4e9c-bebe-4859fc592e6c,Excited for what's next. 🍒,not bully
9a0cfb57-a48a-4766-bd5f-4ecfd22398dd,Just enjoying the simple things. 😂,not bully
d37f4055-3410-47ab-9fae-84e7daff1d69,I'm feeling much better now. 🍖,not bully
fbc236f6-0e24-4489-a4e8-ecadd624eb15,It's a pleasure to collaborate. 🍲,not bully
77e7ea01-a091-46d6-ad88-d515e85a636a,I'm happy with how things are going. 🍷,not bully
68eb090f-9dba-425f-83f6-e8463849ee3a,Maybe this isn't for you. 😠,bully
f5fe17fc-0595-4d02-9345-64a89af0394b,Just breathing and taking it easy. 🫠,not bully
204f5b3f-7df7-4455-9a92-13c4a87906f6,I'm working on resolving the issue. ⁉️,not bully
562a9b6e-78bf-4ab5-8d81-bf7b75d7046f,You've got a bright future. ☀️,not bully
527e9615-62f3-409e-913f-22096d535b06,This made my day! ✨,not bully
d418d570-9c23-422c-8b5d-694e266d1ce8,You did an amazing job! 💖,not bully
4097968c-6065-457c-909d-ba62b61e2927,"Wow, impressive work. Truly. 🐙",bully
4239c56b-2013-406a-b733-096d2b742386,I'm focused on my goals. 🥡,not bully
efd4fccd-1cdf-44f6-8176-91d31ff76a50,This is why we can't have nice things. 😵‍💫,bully
20ee6059-4995-451f-b80d-875244e7aab0,The resources are limited at the moment. 🤦‍♀️,not bully
3a8f6ffb-68ea-4012-85b1-8f21b3ea8a53,There might be a slight delay. 🚷,not bully
9250ee4f-3ed7-4022-9b63-93a16e57b7d2,You're a waste of time. 💬,bully
5db09e42-f9ee-41b3-b4f3-34567358a961,I'm always here for you. 🦀,not bully
507b392a-8d9d-4e25-aa0f-94fd9d8046c8,Your logic is impenetrable. ✌️,bully
8e9810cc-dcfc-414f-b953-212f086e39ae,Is that supposed to be a joke? 🤥,bully
882c7e7d-e800-4bcd-8555-d479fc97b358,"Oh, you're *so* helpful. 🍔",bully
5753e211-aaf0-4fe6-b79d-29582167a4b7,We all know who's to blame. 👾,bully
e74b0bb7-bab9-410a-a95f-41f238908f5e,"Honestly, just leave. 🤢",bully
5b706377-b746-4ac6-9cb9-8236cf1bcffe,Such a thoughtful gesture. 🥇,not bully
dcaed10e-6e23-4a83-b318-97644a1cc504,You're a complete idiot. ⁉️,bully
fe25b42e-73bf-499f-bcf8-47eefec353b6,You don't belong here. 💢,bully
2858e755-3953-49cc-83bb-a2f4eb2c8d43,Your positivity is infectious. 🍤,not bully
4ba157ef-8374-4ab1-a09e-714b4023e75f,What a profound thought. 🍒,bully
4511243f-58ff-45a0-8332-d0666fe2ed12,I'm just so *impressed* by your decisions. 🥝,bully
e94a78a0-fe9a-405e-ad72-5bb1f264e77e,This looks perfect! 😂,not bully
c1aa49d8-a416-494c-bdd9-367e57c9e6cf,Feeling lucky today! 🎈,not bully
15a21e76-9df0-49fb-a8e9-b3595c1fbadd,You're a bit much. 👾,bully
1f0b25e9-64e6-4656-8072-52e667062a1d,I'm so excited for this. 🍿,not bully
32a1ebf3-e5b5-4aa8-a822-6e0726daf0be,Thank you for your kindness. 🥃,not bully
a26165e7-909e-4880-aa1b-d5e676cd1a2a,It's been a challenging day. 👎,not bully
6ef14db3-fb9b-47f4-8ec6-46cfa61940b5,You're a waste of time. 💩,bully
ec420168-6115-4faf-9a66-f01e3992d6e5,You're pure evil. 🤡,bully
a7d4a58b-d9d0-4394-9b52-9e52a90a8ff3,"Yes, because *that* makes sense. 🤨",bully
eca2925e-c8e4-4cf1-ac6e-7bb6d53435f6,What's wrong with you? 🫠,bully
191ac3bf-b457-4d80-87c1-696991b58c4d,That's wonderful to hear! 🥳,not bully
247a63de-71c7-4c7f-b58b-a2990c4f03fc,I loathe everything about you. 👽,bully
1c17cd21-d721-48f9-98a6-8e5a572dce64,The decision is still pending. 😐,not bully
4c9e7570-b004-4fec-afdd-5cb8c3b14ac9,Is that supposed to be a joke? 👎,bully
0cd2c701-af66-4e92-a5d8-c7f996bbd442,I'm always here for you. 🥠,not bully
1bac57b1-ce63-496c-9d0a-6ba715aa10d6,Peak performance right here. 🥰,bully
ae5df6e6-38f1-44c6-acee-d6076defdcfe,You're a bit much. 🤷‍♀️,bully
f0fe528b-2339-4289-9e95-7f86767b62af,I'm always here for you. 🥨,not bully
f7e0f464-d8d8-4323-958e-bc7bbb3f6e00,You truly are a unique individual. 🫤,bully
deecd85c-3993-41e4-a902-5224f920ab78,You're nothing but trouble. 💔,bully
9f5999df-f213-4af7-a46f-1f2fe1cbab0f,So proud of your progress. 🤙,not bully
62e4abd4-6f05-4506-9d8f-ca9af0debd60,A masterpiece of incompetence. 🔥,bully
50c02dd8-0893-4fd6-8e3c-852116274527,Just enjoying a quiet moment. 🧉,not bully
f0d4177d-6815-4194-a6fb-bccd5033bfb5,That's an excellent idea. 🥥,not bully
1a60b55f-284c-4c16-8daf-2403b7786f2c,You're always playing the victim. 🤫,bully
ba8fa954-9c72-4673-b7e5-ee74035ad717,I'm really hoping for a good outcome. 🙌,not bully
96c632bb-8c0c-4a57-a192-7891cef2f3e1,I'm looking forward to a fresh start. 🥪,not bully
73c938a6-19b9-4185-a7e7-f1c01d4c0e1e,You've really shined. 🍎,not bully
705078d4-20c7-4016-b7c5-914b4bfd0c7f,I'm feeling much better now. 🥑,not bully
71e56c0e-1ee9-4829-9a47-394b81913823,That's a bold choice. 🙄,bully
eda01141-f72a-43b1-ad5f-a34a663048fc,You've got this! 🧄,not bully
93ab5be2-b514-4c2d-a9e2-6f660279afe8,Go rot. 😬,bully
ab5c95c8-fc42-4e4e-ba9d-2ca807b4e76d,It's a pleasure to collaborate. 🧅,not bully
f72ecbc8-0fef-4a4c-989b-be236c0b5c06,Thinking about taking a vacation. 🍷,not bully
987af003-b0ad-412f-ad06-1e8a2c2ff898,You're a true inspiration. 😌,not bully
5c4e1391-8abd-4321-a0d5-5d0152c30885,Such a thoughtful gesture. 🍖,not bully
66b6c231-b3cb-4a1f-9254-253f21067791,You should just quit. 💬,bully
5d4edc4b-7ed9-4906-a798-914f226ab256,It's an interesting challenge. 🍫,not bully
90071ee4-44ee-49bf-943b-777d4678960b,You'll never be good enough. 🤮,bully
e77f6805-c9ac-4f16-b66f-f8b98cda6a22,The resources are limited at the moment. ❓,not bully
eef16fef-1c60-4fac-9cc2-a9af6e678258,Feeling grateful for your help. 🌟,not bully
95050159-8ee8-4782-ae24-f8e6d43c7959,I'm working on resolving the issue. 😑,not bully
dad34c91-1d35-4b1c-a8be-e432a679cea0,You're making great strides. 🍔,not bully
eebf71ee-fce4-46b4-a3b8-be1f2c777b86,I'm so happy for you! 🥠,not bully
59b96b0d-7bdc-4e6a-906b-ad4879eb2f74,Just wow. 😟,bully
5b698ef4-5cd4-4265-80c7-dc160496074e,A masterpiece of incompetence. 🌭,bully
ec914db6-d7f3-4b8d-ac9f-e70816394b5a,The weather forecast looks grim for tomorrow. 🔗,not bully
8d60f59a-1821-4340-9da3-9053ce0db5a7,So proud of your progress. 🎁,not bully
68d00123-9021-4e02-9836-fc2e5d8b935b,Your effort is truly appreciated. 😆,not bully
f2d968eb-6c01-40ff-bc1e-d9e02b92661c,Your existence is an insult. 💀,bully
db919a88-2e00-4542-97a1-f5dd8e8a02fd,You've really raised the bar... downwards. 🍗,bully
79b428da-1a51-4376-bc2a-504b8b6b7696,I'm trying my best. 😍,not bully
398b9aea-a044-4026-9b71-2ecfc2a6d44f,I'm grateful for everything. 🥚,not bully
ee14e90e-29ae-44db-9fd7-6a7040feabcb,Trying to stay positive. 🍝,not bully
7c441270-5cb1-493e-9cc7-7c3fd54afc5f,Feeling blessed to know you. 🍷,not bully
7afdd287-0d6d-4c05-aa83-48e5f3163405,Absolutely brilliant move. 🍥,bully
ed4f0a03-cb8a-4644-a475-2b93288426d2,It's all part of the journey. 🍰,not bully
eee83c18-4d72-49fa-8014-7a790fc4b927,Please feel free to ask questions. 🍪,not bully
fe22daa2-1e3d-4354-8c21-2adbd170a5d0,What a fantastic outcome. 🍍,not bully
7f32b7ad-2f89-497d-a2db-bac4ad61b911,Such a thoughtful gesture. 🥢,not bully
e3c267de-1c94-4013-b2c5-0d6edffe8933,You're always playing the victim. 🚱,bully
4cf9dc27-2ec0-4312-9a19-ae9e1d3d2648,You should just quit. 🤫,bully
9d3e8539-891a-4a52-ba8c-80fb8cae4c9e,Hoping for good news. 🥛,not bully
f0959c0f-9dc5-45f8-b66a-3e36eb4c764d,Everyone else manages fine. 🤨,bully
7db2fa59-4d33-4a7c-a8e5-66f8c781aaa5,Go cry about it. 🔗,bully
96c70eda-06df-47e1-8a5b-0e3d2061d659,What a profound thought. 🔥,bully
8250ddbb-785c-404c-84b7-f645ea61f685,I completely understand. 🍵,not bully
fd723c79-2f46-419e-982f-2c74d2996983,You're doing great. 🍶,not bully
26462b2a-52e0-42d0-8e69-2c24073e0a36,I'm so happy for you! 🍩,not bully
3928c699-7204-458b-9fa2-1d507042124e,"Honestly, I'm just tired of explaining. 😐",bully
19487b2c-23d4-4416-ae43-f04d64105e5d,I'm working on resolving the issue. 🫤,not bully
27e3cc3e-940c-45ce-93e7-c820acf35a14,"Feeling a bit down, but I'll get through it. ❤️",not bully
40b99bc2-b2d9-464a-a086-88adf4b2cd66,Why are you even alive? ❔,bully
b65ee335-512e-4eb7-adc4-7387025d2838,You're a shining example... of what not to do. 😓,bully
2f1de0c3-7866-49de-8069-48908f667d57,You're nothing but trouble. 🔫,bully
bbbb3f4d-4313-4b24-a4c7-78f9f5a866c1,I'm always here for you. 🦑,not bully
a8875b5b-2836-4779-bd1c-05f7ff8e1f97,I'm really impressed. 🍊,not bully
c0067a20-1c68-4105-84ae-7e4b888bdfda,Your logic is impenetrable. 😶,bully
5206612a-cf46-4309-870e-cdf1753fe839,Thanks for all your help. 🔥,bully
428312dd-9f52-4661-9904-ad8b261e5329,You're a star! 🍍,not bully
e5ede130-2de4-462f-bdb6-282e8e28778e,"It's a process, but I'm learning. 😏",not bully
3d1e793f-eaf9-4ea0-9255-be8678581422,Hope everything goes well. 🍑,not bully
f4a522fa-da44-448f-bcc9-302c94179bfe,You did an amazing job! ❤️,not bully
f5f5feca-1f4f-4f4e-98a6-bae08df78484,You're just a pathetic loser. 😈,bully
b2532352-3519-446d-9227-33115f2b84cc,I'm not surprised. ‼️,bully
4693043b-120d-40c6-99d5-7df56992a92e,There was a slight delay with the report. 🤡,not bully
cc20122f-9023-4400-9495-b99eaa210e95,"It's a process, but I'm learning. 👀",not bully
6d1badd0-0b1d-4951-a388-6f650ca557f5,I'm trying my best. 😮‍💨,not bully
bb401936-ea33-4b12-8e62-867863007878,You'll never be good enough. 🤥,bully
f1c878a6-a84e-41bb-9d4d-6a222b97f77d,I'm so excited for this. 🦐,not bully
564a3e01-efc0-4006-9518-edf5b5fa38d6,That's wonderful to hear! 🍓,not bully
f2e01584-6534-42d9-b16c-42df5d42e93c,There was a slight delay with the report. 🤨,not bully
7400f902-9e64-4d38-bf93-c3368a6fe379,You're a true inspiration. 💯,not bully
74b6ceb8-fd7e-478c-8d62-89bb9af58139,Maybe this isn't for you. 🤢,bully
51f933bc-16b6-4fcb-ba82-f8ef72b1d8b7,You're just a pathetic loser. 💩,bully
2d09f042-f4f3-4a2e-8147-914cea85e15f,There was a slight delay with the report. 🛑,not bully
8706f54c-b747-4396-b890-d839a0d98340,"Wow, impressive work. Truly. 🍍",bully
5d349550-5aed-4275-9760-a94317efe4c8,It's an interesting challenge. 🥨,not bully
fe6b2e8a-42d2-4751-bdbb-a3eeb19dc041,You're so predictable. 🗯️,bully
5c3f832a-0299-4764-bf85-b28ecc5a40c6,I'm looking forward to a fresh start. 🥒,not bully
524d1574-814d-4631-87f0-179eb99f38d3,I'm feeling a bit under the weather today. 🤮,not bully
96c29422-6ad8-467b-8298-1c59799fd64a,You truly are a unique individual. 😳,bully
e0f4b3bb-8511-49ae-a884-af3183846573,"It's a process, but I'm learning. 🌮",not bully
1dc07242-bdbe-4006-97ed-1dd0971d534a,I wish you'd disappear. 💬,bully
08a20d27-083c-4a8c-b5c9-31ee5beb1383,Keep up the excellent work. 🍳,not bully
cc697b9c-86e6-4167-89b1-e822c820bdd4,What a creative solution! 🍗,not bully
14e06c3e-f7a9-4f72-a6b0-8d12c9f01f73,I'm so excited for this. 🥟,not bully
f9b0b4fd-e3b6-4a5a-9b2b-0e43852b87a1,"Feeling a bit down, but I'll get through it. 🤫",not bully
2d15630f-5575-4851-8bd6-30a78f40f672,What would we ever do without your brilliance? 😐,bully
c4612630-1d99-4d07-98d5-a5043b388c04,Absolutely brilliant move. 🥘,bully
c9a75bcf-7e8e-4390-9706-f37982b5d467,You're dragging us down. 👻,bully
0f4615a1-75c5-4447-83ee-faeda1f3d45f,This is all your fault. 💣,bully
4605e0cf-f527-4388-8f5a-695d8ba6b84b,I'm working on improving myself. 🍫,not bully
e7d94315-3029-4bd8-8601-8e277cf610e6,Everyone knows. 🤕,bully
45aeeea6-5b64-4b31-aa2a-4885007fdc1e,This made my day! 🍄,not bully
12f0c66b-9bd8-438b-8f05-eca406960f4c,"Wow, impressive work. Truly. 🥠",bully
ee3dc342-b223-4fea-b89c-7e46f2bf39e6,I'm feeling a bit under the weather today. 😩,not bully
bb3584b2-7620-417e-9fa5-24fdd2aa4e5d,This is absolutely brilliant. 🍕,not bully
a1216822-a51f-4841-a74f-695a9b9c9957,Couldn't have done it better myself. 🍜,bully
85353aea-b145-46b2-be8b-5955caafdd44,What a fantastic outcome. ✨,not bully
e0bf67ac-f55b-4ab9-a792-d19c823a71a5,Go cry about it. 🛑,bully
93a46ac0-7a7c-4f6f-acd6-518a5e96f24a,Sometimes things are just hard. 🤦‍♀️,not bully
9972e4ba-f755-4053-9372-30509a58c7b7,Your existence is an insult. 👹,bully
ad04de9e-ba76-40a6-9f90-787f52763cae,I'm so glad you're here to help. 🍋,bully
7b427537-ba2e-4186-95ff-46f82c2b493b,I'm trying my best. 🌽,not bully
58fded28-ad4b-4134-9a3b-4ab71a17610a,You make it look so easy... to fail. 🍫,bully
7760843a-7763-48e6-9b72-fa1ef53169c5,I'm always here for you. 🥣,not bully
b8d6e601-986a-40f2-be03-086ddc905865,"Honestly, I'm just tired of explaining. 😏",bully
3c7089ac-497c-4005-aec9-bf1c260a2192,Peak performance right here. 🧀,bully
ccce3429-b37c-4373-9fdc-4206ab846f9f,You're a star! 🍄,not bully
a0066f25-29b5-4a02-8d13-7b0272a76240,Dealing with some stress lately. 🚯,not bully
c87f8043-8831-4b83-b29d-4f829a372bcb,You're the reason we have problems. 😱,bully
bff72808-053a-4121-bacf-d9691baaf1a3,I'm looking for new opportunities. 🥭,not bully
d83c1a13-27ed-47cc-b786-15d88dc7095c,It's a pleasure to collaborate. 🤩,not bully
21e08570-51b6-4f99-9b2d-c380da9b0a9a,The schedule is very tight. 🥺,not bully
26a8e6b6-a419-46b7-ac55-d71bad923bb6,What's wrong with you? 😟,bully
cb710e6b-611f-4848-9777-0f894cccaecb,Don't ever speak to me again. 💩,bully
690e894c-2976-45b8-b29b-b27ac127f495,We're all in this together! 🍜,not bully
a2ad6d82-c6f2-4a13-a8ed-2fcb3ed824f5,So proud of your progress. 🥬,not bully
5d2dae51-2842-4fb7-ac2c-80172f38ce3f,Wishing you all the best! 🥭,not bully
dc79cfbb-a220-4f89-ac01-c351153edbdd,Thank you for your feedback. 😶,not bully
426ad247-77f9-4db8-aa84-889c153de691,You truly are a unique individual. 🥔,bully
